cid	canonicalsmiles
36860676	CCNC(=O)CN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2
37215095	CNC(=O)C1=CC=C(C=C1)CN(C)CC(=O)NC2=CC=CC(=C2)C(=O)NC3CC3
37478098	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC(=C2)C(=O)C
37992853	CCN(CCC(=O)NC1=CC=C(C=C1)C(=O)N)C(=O)CNC(=O)C2CCCC2
38686710	CCCN(CC(=O)NC1=CC=CC=C1C)C(=O)CCC2=CC=C(C=C2)CC
38689014	CCCN(CC(=O)NC1=CC=CC=C1C)C(=O)CC2=CC=C(C=C2)C
38691787	CCCN(CC(=O)NC1=CC=CC=C1C)C(=O)CCC2=CC=C(C=C2)C
10296260	COC1=C(C=CC(=C1)CNC(=O)C2CCCN2C(=O)CC(CC3=CC=CC=C3F)N)O
10354096	CC(CC1=CC=C(C=C1)N=C(N)N)(C(=O)O)N
9364252	C1=COC(=C1)CNC(=O)COC(=O)CNC(=O)C2=CC=C(C=C2)Br
9374612	CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)CCCCCNC(=O)N
9412900	C1=CC=C2C=C(C=CC2=C1)NC(=O)CNC(=O)C3=CC=CS3
9433027	CCNC(=O)CN(CC)CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)OC
9492423	CCNC(=O)CNC(=O)COC(=O)CNC(=O)C1=CC=C(C=C1)C2=CC=CC=C2
9493937	CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)C2=CC=NC=C2
9494183	CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)CC2=CSC=C2
10037105	CC(CC1=CC=C(C=C1)N=C(N)N)(C(=O)O)N
9279043	C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)CNC(=O)CNC(=O)C3=CC=CS3
9302753	CCCNC(=O)CN(C)CC(=O)NC1=CC=C(C=C1)C(=O)N(CC)CC
9303369	CC1CCN(CC1)C2=CC=C(C=C2)NC(=O)CNC(=O)CNC(=O)C3=CC=CS3
9332930	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CN(C)CC2=CC=CO2
9364055	CCOC1=CC=CC=C1NC(=O)COC(=O)CNC(=O)C2=CC=CC(=C2)C
11011509	CNC(=O)C1=CC(=CC=C1)NC(=O)COC2=CC=CC=C2
11173900	C1=CC=C(C=C1)COC(=O)C(C2=CC=C(C=C2)O)N
10782497	C1=CC=C(C=C1)COC(=O)NC(CNC(=O)C2=CC=CC=C2)CO
10800561	COC1=CC2=C(C=C1)NC=C2CC(C(=O)OC)N
10922866	COC1=CC=C(C=C1)NCC(=O)C2=CC=CS2
10994009	CC1=CC=C(C=C1)C(CC(=O)O)NC(=O)CN(CC(C)C)C(=O)C2=CC3=CC=CC=C3C=N2
69780604	COC1=CC=C(C=C1)CC(C(=O)OCC2=CC=CC=C2)N
68602534	CC1=CC=C(C=C1)CCOC(=O)C(CC2=CN=CN2)NC
70564201	CC(CC1=CC=C(C=C1)N=C(N)N)(C(=O)O)N
70938196	C1=CC=C(C=C1)CNCCC(=O)C2=CSC=C2
70952672	CC1=C(C=CC(=N1)N)CNC(=O)C(CC2=CC=CC3=CC=CC=C32)NC(=O)C4CCCN4C
69003388	CCN(CC)C1=CC=C(C=C1)C(=O)NC(C2=CC=CS2)C(=O)NC3CCCCC3
69947836	C1=CC=C(C=C1)COC(=O)C(C2=CC=C(C=C2)N)N
70061470	CC1=CC=C(C=C1)COC2=CC=C(C=C2)CC(C(=O)O)N
63118046	CCOC(=O)CCNC(=O)C1=CC2=C(N1)C(=CC=C2)N
63118275	CCOC(=O)CCNC(=O)C1=CC2=C(N1)C=CC(=C2)N
63301856	CC1=CC=C(C=C1)NC(=O)CN(C)C2CCNC2
64042306	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCCCN
64052829	CC1CSCCN1C(=O)CNC(=O)C2=CC=C(C=C2)N
64142116	COC(=O)C(CSCC1=CC=C(C=C1)C2=CC=CC=C2)N
64524434	C1=CC=C(C=C1)CN(CCC(=O)N)C(=O)C2=CC(=NN2)N
63589076	CCCNC(=O)CN(C)C(=O)CC1=CC=C(C=C1)CN
63626322	CC1CCCN(CC1)C(=O)CNC(=O)C2=CC=C(C=C2)N
63041034	CCOC(=O)C(CCOC1=CC=CC(=C1)C)N
62274026	CC1=CC=C(C=C1)NC(=O)CNCCCN
61931991	CCOC(=O)C(COC1=CC=CC(=C1)C)N
61987809	CCCCOC(=O)CN(C)C1=CC=C(C=C1)CC
61988197	CCCCOC(=O)CN(CC)C1=CC=C(C=C1)C
62027995	CCOC(=O)C1CCCN1CC2=CC=C(C=C2)C
62035675	CC1=CC(=C(C=C1)C(=O)CN(CC(=O)N)C2CCCC2)C
62799417	CN(C)C(=O)C1=CC=C(C=C1)NC(=O)CC2=CSC(=N2)N
62799427	CCNC(=O)C1=CC=C(C=C1)NC(=O)CC2=CSC(=N2)N
62611670	CCN(CCC(=O)C1=CC=C(C=C1)C)CC2=CC=NC=C2
61176644	C1CN(CCN1)C(=O)CNC(=O)NC2=CC=C(C=C2)Cl
61258977	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C2CSCN2
61259154	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCCN
61302133	COC1=CC=C(C=C1)COC(=O)CNC2=CC=C(C=C2)O
61302710	COC1=CC=C(C=C1)COC(=O)CNC2=CC(=CC=C2)Cl
61302711	COC1=CC=C(C=C1)COC(=O)CNC2=CC=C(C=C2)Cl
61075335	CCN(CC(=O)C1=CC=CS1)C2=CC=CC(=C2)C
61137343	CCN(CC)C1=CC=C(C=C1)C(=O)N2CCCC2C(=O)O
65939150	C1=CC=C(C=C1)C(CO)NC(=O)C2=CN=CN2
65972104	C1C(CC1O)NC(=O)CNC(=O)C2=CC=C(C=C2)N
67208770	CCOC(=O)C(CCC1=CC=C(C=C1)C2=CC=CC=C2)N
67208783	CCOC(=O)CC(CC1=CC=C(C=C1)C2=CC=CC=C2)N
67233494	C1=CC=C(C=C1)NC(C(=O)O)O
67619717	CC1=CC(=C(C=C1)CNC(CCC(=O)N)C(=O)O)C
64992012	C1=CC=C(C=C1)C(=O)CNC(=O)CC2=CSC=C2
66718451	COC(=O)C(CNCC1=CC=CC=C1)C2=CC=C(C=C2)Br
66719580	COC(=O)C(CC1=CC=C(C=C1)C2=CC=NC=C2)N
66719582	COC(=O)C(CC1=CC=C(C=C1)C2=CC=NC=C2)N
67030139	CC1=CC(=CC=C1)CC(C(=O)NCC2=CN=C(C=C2)N)NC(=O)C3CCCN3C
67030207	CC1=C(C=CC(=N1)N)CNC(=O)C(CC2=CC(=C(C=C2)Cl)Cl)NC(=O)C3CCCN3
67130132	C1=CC=C(C=C1)COC(=O)NCC(=O)N2C=CN=C2
60847488	C1CCN(C1)C2=C(C=CC=N2)NC(=O)CNC(=O)CN
60847639	C1=CC=C2C(=C1)C=C(C=N2)NC(=O)CNC(=O)CN
60903891	CC1=CC=C(C=C1)NC(=O)CNCCC2=CC=NC=C2
60937946	CCCN(CC1=CC=C(C=C1)C)C(=O)CNC(=O)CN
60665397	CCNC(=O)COC(=O)C1=CC(=CC=C1)N
60679767	CCCCOC(=O)CNCC1=CC=C(C=C1)C
60681700	CCCCOC(=O)CNC1=CC=C(C=C1)CCC
60731161	CCCCOC(=O)CCNC1=CC=C(C=C1)C
60251416	C1CCC(CC1)CC(=O)NCC(=O)OC2=CC=C(C=C2)NC(=O)C3=CSC=C3
60274885	CCN(CC)C(=O)NC1=CC=C(C=C1)C(=O)NC2CC2
60963439	CCC1CCN(CC1)C(=O)CNC(=O)C2=CC=C(C=C2)N
60974459	CCC1CCCN1C(=O)CNC(=O)C2=CC=C(C=C2)N
60991776	CCOC(=O)C(C1=CN(N=C1)C)NC2=CC=C(C=C2)C
60607569	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=C(C=C(C=C2)C(=O)N3CCCC3)C
60642920	CCCOC(=O)CCNC1=CC=C(C=C1)C
71719219	C1=CC=C(C=C1)CNC2=CC=CC=C2C(=O)NCC3=CC=CC=C3
7592849	CCN(CC)CCNC(CC(=O)NC1=CC2=CC=CC=C2C=C1)C(=O)O
7592851	CCN(CC)CCNC(CC(=O)NC1=CC2=CC=CC=C2C=C1)C(=O)O
7723280	COC1=CC=C(C=C1)C(=O)COC(=O)C2=CC3=CC=CC=C3N2
7723529	C1=CC=C(C=C1)CNC(=O)COC(=O)C2=CC3=CC=CC=C3N2
7781048	COCCNC(=O)COC(=O)C1=CC=C(C=C1)N
7781077	C1=CSC(=C1)CNC(=O)COC(=O)C2=CC=C(C=C2)N
7781198	CN(CC1=CC=CC=C1)C(=O)COC(=O)C2=CC=C(C=C2)N
7781218	CC1=CC=CC=C1NC(=O)COC(=O)C2=CC=C(C=C2)N
7781258	C1=CC=C(C=C1)NC(=O)COC(=O)C2=CC=C(C=C2)N
7781307	C1=CC=C(C=C1)CCNC(=O)COC(=O)C2=CC=C(C=C2)N
7781352	CCN(C1=CC=CC=C1)C(=O)COC(=O)C2=CC=C(C=C2)N
7504289	C1=CC=C(C=C1)C(=O)COC(=O)C2=CC(=O)C3=CC=CC=C3N2
7016092	C1=CC=C(C=C1)COC(=O)C(CC2=CNC3=CC=CC=C32)N
897669	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2C
273547	C1=CC=C(C=C1)COC(=O)C(CSCC2=CC=CC=C2)N
426818	C1=CC=C(C=C1)COC(=O)C(CC2=CNC3=CC=CC=C32)N
436443	COC1=CC=C(C=C1)CC(C(=O)OCC2=CC=CC=C2)N
1217733	COC1=CC=CC(=C1)C(=O)COC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CC=C3
680966	C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3
761867	C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CS3
791583	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C
792319	CCOC(=O)C1CCCCN1CC2=CC=C(C=C2)C
792320	CCOC(=O)C1CCCCN1CC2=CC=C(C=C2)C
2550320	CCN(CC)C1=CC=C(C=C1)C(=O)NCC2=CC=CC=C2
2602210	COC1=CC=C(C=C1)CNC(=O)COC(=O)CNC(=O)C2=CC=CC=C2F
2625402	C1=CC=C(C=C1)CNC(=O)NC(=O)COC(=O)CNC(=O)C2=CC=CC=C2
1439877	C1CCN(C1)C(=O)C2=CC=C(C=C2)NC(=O)CNCC3=CC=CC=C3
1459258	C1CCCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNCC3=CC=CC=C3
1468950	C1CCC(CC1)NC(=O)C2CCCN2C(=O)NC3=CC=C(C=C3)Cl
1468951	C1CCC(CC1)NC(=O)C2CCCN2C(=O)NC3=CC=C(C=C3)Cl
2233784	C1CCCN(CC1)C(=O)CNC(=O)CC2=CC=C(C=C2)Cl
2453098	CCN(CC(=O)NC1=CC=C(C=C1)OC)C(=O)CC2=CSC=C2
2514896	CCN(CC)C1=CC=C(C=C1)C(=O)OCC(=O)NC2=CC=CC=C2C(=O)C
2397924	CCC1=CC=C(C=C1)C(=O)COC(=O)C2=CCC(=O)NN2
9102587	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CN(C)CC2=CC=C(O2)C
9118023	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC(C)C2=CC=CC3=CC=CC=C32
9118025	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC(C)C2=CC=CC3=CC=CC=C32
9123318	CNC(=O)C1=CC=C(C=C1)CN(C)CC(=O)NCC(=O)OC
9125466	CNC(=O)CN(C)C(=O)CN(C)CC1=CC=C(C=C1)C(=O)NC
9125904	CCCNC(=O)C(C)NC(=O)CN(C)CC1=CC=C(C=C1)C(=O)NC
9125907	CCCNC(=O)C(C)NC(=O)CN(C)CC1=CC=C(C=C1)C(=O)NC
9132584	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC(C2=CC=CC=C2)C(C)C
9132587	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC(C2=CC=CC=C2)C(C)C
9163035	CCCNC(=O)CNC(=O)C1=CC=C(C=C1)C
8539693	CCNC(=O)CN(CC)C(=O)CN(C)CC1=CC=C(C=C1)Br
8540776	CCNC(=O)CN(CC)C(=O)CN(C)CC1=CC=C(C=C1)Cl
8543988	C1=CC=C(C=C1)C(C2=CC=CC=C2)NC(=O)COC(=O)C3=CC=CN3
8545289	C1=CC(=CC(=C1)Br)C(=O)COC(=O)C2=CC=CN2
8547440	C1OC2=C(O1)C=C(C=C2)C(=O)COC(=O)C3=CC=CN3
8548944	COC1=CC(=C(C=C1)OC)C(=O)COC(=O)C2=CC=CN2
8551328	CNC(=O)C1=CC=C(C=C1)NC(=O)COC(=O)C2=CC=CN2
8558937	CNC(=O)C1=CC=C(C=C1)NC(=O)CNC2CCCCCCC2
8790322	CCCNC(=O)CN(C)CC(=O)NC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)F
8842407	CC1CCN(CC1)C2=CC=C(C=C2)NC(=O)COC(=O)CNC(=O)CC3=CC=CC=C3
8593208	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CN(C)C2=CC3=CC=CC=C3C=C2
8868845	CCNC(=O)CN(CC)C(=O)CNC(C1=CC=C(C=C1)C)C2=CC=CS2
8871042	C1=CC=C(C=C1)CNC(=O)COC(=O)CNC(=O)CNC(=O)C2=CC=CO2
8906766	CCN(CC1=CC=C(C=C1)C2=CC=CC=C2)CC(=O)NC(C)C
8911094	CNC(=O)C1=CC=C(C=C1)NC(=O)CN(C)CC(=O)NC2CC2
8921132	CCCCNC(=O)COC(=O)CNC(=O)C1=CC=C(C=C1)C2=CC=CC=C2
8921164	CCCNC(=O)COC(=O)CNC(=O)C1=CC=C(C=C1)C2=CC=CC=C2
8926005	CN(CC1=CSC=C1)CC(=O)NC2=CC=CC=C2C(=O)NC3=CC=C(C=C3)F
9024497	CC1=CC=C(C=C1)CN(C)CC(=O)NC(CC2=CC=CC=C2)C(=O)C
9024508	CC1=CC=C(C=C1)CN(C)CC(=O)NC(CC2=CC=CC=C2)C(=O)C
8677371	C1=CC(=CC(=C1)F)C(=O)COC(=O)C2=CC=CN2
8684069	CCNC(=O)CN(CC)CC(=O)NC1=CC=CC=C1C(=O)NCC2=CC=CC=C2
8769834	CCNC(=O)C1=CC(=CC=C1)NC(=O)CN(CC)CC2=CC=CS2
3211114	CC(C)CCN(C(C1=CC=NC=C1)C(=O)NC2CCCC2)C(=O)CNC(=O)C3=CC=CS3
3039040	COC1=CC=C(C=C1)C(=O)C(NC(=O)C2=CN=CC=C2)O
3773278	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CC3=CC=CC=C3
3219825	C1CCC(CC1)NC(=O)C2CCCN2C(=O)NC3=CC=C(C=C3)Cl
3222226	C1=CC=C(C=C1)CCNC(=O)CN(CC2=CC=C(C=C2)F)C(=O)C3=CSN=N3
3222267	C1=CC=C(C=C1)CCNC(=O)CN(CC2=CC=C(C=C2)Cl)C(=O)C3=CSN=N3
3339877	C1=CC=C(C=C1)COC(=O)C(C2=CC=C(C=C2)O)N
2798232	CC1=CC=CC=C1C(=O)NCC(=O)C2=CC=C(C=C2)Br
2798245	CC1=CC=CC=C1C(=O)NCC(=O)C2=CC=C(C=C2)Cl
2838039	CCOC(=O)C1CCCCN1CC2=CC=C(C=C2)C
8433123	CNC(=O)C1=CC=C(C=C1)NC(=O)CN(C)CC2=CC=CC=C2
8461293	COC(=O)CNC(=O)C1=CC=C(C=C1)NC2=C3C4=C(CCCC4)SC3=NC=N2
8461297	COC(=O)CNC(=O)C1=CC=C(C=C1)NC2=C3C4=C(CCC4)SC3=NC=N2
8503732	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCC2=CC=CC=C2OC
8503919	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=C(C=C2)Cl
8503923	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=C(C=C2)F
8130761	CCN(CC)C1=CC=C(C=C1)C(=O)OCC(=O)NC(=O)C2=CC=CS2
8142737	CCCNC(=O)CNC(=O)CN(C)CC1=CC=C(C=C1)C
8171238	C1=CC=C(C=C1)CNC(=O)COC(=O)C2=CC(=NN2)C3=CC=CC=C3
8171941	CCOC1=CC=C(C=C1)C(=O)C(C)OC(=O)C2=CC(=NN2)C3=CC=CC=C3
8171942	CCOC1=CC=C(C=C1)C(=O)C(C)OC(=O)C2=CC(=NN2)C3=CC=CC=C3
7783380	COC(=O)C1=CC=C(C=C1)CNC(=O)COC(=O)CNC(=O)C2=CC=CC=C2
7808246	C1=CNC(=C1)C(=O)COC(=O)C2=CC=C(C=C2)NC(=O)CC#N
7827308	C1=CC=C(C=C1)COC(=O)CCNC(=O)C2=CC=C(C=C2)Cl
7894594	C1CCN(CC1)C2=CC=C(C=C2)NC(=O)COC(=O)CNC(=O)CC3=CC=CC=C3
7964074	C1CCCN(CC1)C(=O)CCNC(=O)C2=CC=C(C=C2)Br
7972926	CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=C(C=C2)OC
8245285	C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)COC(=O)CCNC(=O)N
8258780	C1CC1NC(=O)COC(=O)C2=CC(=NN2)C3=CC=C(C=C3)Br
8258783	C1CCC(C1)NC(=O)COC(=O)C2=CC(=NN2)C3=CC=C(C=C3)Br
8319517	CN(C)C(=O)C1=CC=C(C=C1)NC(=O)CCC2=CSC=C2
8389140	CCNC(=O)CNC(=O)CN(CC)CC(=O)NC1=CC=C(C=C1)OC
8389147	CCNC(=O)C1=CC(=CC=C1)NC(=O)CN(CC)CC(=O)NC2=CC=C(C=C2)OC
8389796	CCN(CC)C(=O)C1=CC(=CC=C1)NC(=O)CN(C)CC2=CC=C(C=C2)C(C)C
4071044	C1=CC=C(C=C1)CNC(=O)C(CO)NC(=O)C2=CC=NC=C2
4198438	CC1=CC=C(C=C1)NC(=O)COC(=O)C2=CC=CC=C2N
4257360	C1=CC=C(C=C1)CCNC(=O)CN(CC2=CC=CC=C2)C(=O)C3=COC=C3
4817011	C1CCCN(CC1)C(=O)CCNC(=O)C2=CC=C(C=C2)Cl
6723968	C1=CC=C(C=C1)CNC(=O)C(CO)NC(=O)C2=CC=NC=C2
6994666	C1=CC=C(C=C1)COC(=O)C(CSCC2=CC=CC=C2)N
6995075	C1=CC=C(C=C1)COC(=O)C(CC2=CNC3=CC=CC=C32)N
5272348	C1CCC(CC1)CN(CC(=O)NC2=CC=C(C=C2)C3=CSC(=N3)N)C(=O)CC4=CN=CC=C4
5272359	C1CCC(CC1)CN(CC(=O)NC2=CC=C(C=C2)C3=CSC(=N3)N)C(=O)CC4CCCC4
4566826	COC1=CC=C(C=C1)C2CC(=NN2C(=O)COC(=O)C3CCC(=O)N3)C4=CC5=CC=CC=C5C=C4
4660437	CCCN(C(=O)CNC(=O)C)C1(CCCCC1)C(=O)NC2=CC=C(C=C2)C
141068474	COC(=O)CCNNCC1=CC=C(C=C1)Cl
141263862	CCN(CC)C1=CC=C(C=C1)C(=O)NC(CCSC)C(=O)O
143885831	CC1=C(C=CC(=N1)N)CNC(=O)C(CC2=CC=CC3=CC=CC=C32)NC(=O)C4CCCN4C
144385986	COC(=O)NC(C=O)C1=CN=CC=C1
140332228	CC(=O)NC(=CC1=CC=CC=C1)C(=O)NC(=CC2=CC=CS2)C(=O)NC
140334127	COC1=CC2=C(C=C1)N(C(C2)C(=O)O)C(=O)C=CS
140445458	COC1=C(C=CC(=C1)C(=N)N)CNC(=O)C2CCCN2C(=O)CN
138114527	C1=CC=C(C=C1)COC(=O)C(CC2=CC=CS2)N
138414716	CCOC(=O)CN(CC1=CC=CC=C1)C2=CC=C(C=C2)C
142405836	C1=CC=C(C=C1)COC(=O)CCNCC(=O)O
142701176	C=C(C(=O)OC1=CC=C(C=C1)N)N
143370356	CC1=CC=C(C=C1)NC(=O)CNCCNC
139348610	CC1=C(C(=CC=C1)NC(=O)C2CCCN2C(=O)C(CC3=CC=CC=C3)N)C(=O)O
132371445	C1=CC=C(C=C1)COC(=O)N(CCO)N
130768667	C1=CC=C(C=C1)COC(=O)N(CCCO)CCO
130853154	C1=CC(=CC2=C1C=CN2)CC(CO)N
130527800	C1=CC=C(C=C1)C(C(=O)C2=CC=CN2)N
130527881	C1=CC=C(C=C1)C(C(=O)C2=CC=CN2)N
136578485	COC1=CC=C(C=C1)NC(=O)C2CCCN2C(=O)CC3=CSC=C3
136579882	COC1=C(C=NC=C1)NC(=O)C2CCCN2C(=O)CC3=CC=CS3
134542197	C1=CC=C(C=C1)C(CC2=CC=CC=N2)NC(=O)CNC(=O)CCN
134885558	C1=CC=C(C=C1)COC(=O)C(CBr)NC(=O)C2=CC=CC=C2
134885742	C1=CC=C(C=C1)COC(=O)C(CI)NC(=O)C2=CC=CC=C2
135110706	CN(C)CC(=O)NC1=CC=C(C=C1)C(=O)N2CCC3=C(C2)C(=NN3)C4CC4
133713328	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=C(C=C2)C(C)C
133713396	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=C(C=C2)C3=CC=CC=C3
133733291	CCNC(=O)CN(CC)C(=O)CNC(=O)C1=CC=C(C=C1)C2=CC=CC=C2
133805751	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCCCCNC(=O)C
133881847	C1=CC=C(C=C1)CN(CCC(=O)N)C(=O)CCNC(=O)C2=CC=CS2
133935624	CCN(CC)C(=O)CN(C)C(=O)CC1=CC=C(C=C1)C
134285602	COC1=CC=CC(=C1)C=C(C=O)N
134367362	CCOC(=O)CN(C)C1=CC=C(C=C1)C#C
166683845	C1=CC=C(C=C1)COC(=O)CN(CCCl)CCCl
166917300	CC(=O)C(CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CNC(=O)C3CCCN3
167726945	CCOC(=O)C(CC1=CC2=C(C=C1)NN=C2)N
167804339	CN(C)C1=NC=C(C=N1)NC(=O)CNC(=O)CC2=CC(=CC=C2)F
165912895	C1=CC=C(C=C1)COC(=O)NC(CCO)C2=CC=C(C=C2)Br
165913106	C1=CC=C(C=C1)COC(=O)NC(CCO)C2=CC=C(C=C2)Cl
165914758	C1=CC=C(C=C1)COC(=O)NC(CCO)C2=CC=C(C=C2)F
165919042	C1=CC=C(C=C1)COC(=O)N(CCCO)C2=CC=CC=N2
165919047	C1=CC=C(C=C1)COC(=O)N(CCCO)C2=CC=NC=C2
165921203	C1=CC=C(C=C1)COC(=O)NCC(CO)C2=CC(=CC=C2)Br
165922421	C1=CC=C(C=C1)COC(=O)NCC(CO)C2=CC=C(C=C2)F
165923902	C1=CC=C(C=C1)COC(=O)NCC(CO)C2=CC=C(C=C2)Cl
165924598	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CC(=CC=C2)Cl
165927620	C1=CC=C(C=C1)COC(=O)NCC(=O)C2=CC=CC3=CC=CC=C32
165928371	C1=CC=C(C=C1)COC(=O)NC(CC2=CN=CS2)CO
165928599	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CC(=CC=C2)F
165930267	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CC(=CC=C2)Br
165930609	C1=CC=C(C=C1)COC(=O)NCC(CO)C2=CC(=CC=C2)Cl
165930981	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CC(=CC=C2)O
165933017	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CC(=CC=C2)I
165942906	C1=CC=C(C=C1)COC(=O)NCC(CO)C2=CC(=CC=C2)F
165992955	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CC(=CC=C2)Cl
165993901	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CC(=CC=C2)Cl
165993948	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CC(=CC=C2)Br
166191170	C1CCN(C1)C(=O)CNC(=O)C2=CC(=NN2)C3=CC=C(C=C3)Br
166390762	C1CCN(CC1)CCNC(=O)CCNC(=O)C2=CC=C(C=C2)N
168298757	CNC(=O)C1=CC=C(C=C1)NC(=O)C2CCCN2C(=O)C3(CCCC3)C4=CC(=CC=C4)Cl
168522460	C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CC#N
170886124	CCOC(=O)C(CCCCCC1=CC=C(C=C1)C2=CC=CC=C2)N
170901595	CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N
169171868	C#CC(CC(=O)N)NC(=O)C1CCCN1C(=O)C2(CC2)C3=CC=C(C=C3)CN4C=CC=N4
169339844	C1=CC=C(C=C1)C(=O)COC(=O)C2=CC=C(C=C2)NN=C(C#N)C#N
169770819	C#CC(CC(=O)N)NC(=O)C1CCCN1C(=O)C2(CC2)C3=CC=C(C=C3)CN4C=CC=N4
169770821	C#CC(CC(=O)N)NC(=O)C1CCCN1C(=O)C2(CC2)C3=CC=C(C=C3)CN4C=CC=N4
171783296	C1=CC=C(C=C1)COC(=O)C(C2=CC=C(C=C2)F)N
168653242	C1=CC=C(C=C1)C(=O)COC(=O)C2=CC=C(C=C2)NC=O
168891357	CC1=C(SC=N1)C2=CC=C(C=C2)CNC(=O)C3CCCN3C(=O)CNP
122568250	CC(=O)NC(CC1=CC=C(C=C1)C2=CNN=C2)C(=O)O
123336717	C1=CSC(=C1)C(C(=O)C2=CC=CS2)NO
126819878	C1CN(CCSC1)C(=O)C(CO)NC(=O)CC2=CC=C(C=C2)F
125444875	CC(=O)NC(CC1=CC=C(C=C1)C2=CNN=C2)C(=O)O
125444876	CC(=O)NC(CC1=CC=C(C=C1)C2=CNN=C2)C(=O)O
125022861	CNC(=O)C1CNCCN1C(=O)CCCC2=CC=C(C=C2)F
125022862	CNC(=O)C1CNCCN1C(=O)CCCC2=CC=C(C=C2)F
123596554	CC1=C(SC=N1)C2=CC=C(C=C2)CNC(=O)C3CCCN3C(=O)C4CCC(=O)N4
123762218	C1=CC=C(C=C1)CNC(=O)C(CCCCO)NC(=O)C2=CC=CC=N2
123806205	COC1=CC=C(C=C1)C(C=O)NNC(=O)C2=CN=CC=C2
165355524	COC(=O)CC(C1=CC=CC(=C1)CO)N
146422707	C1CC1C(=O)NCC(=O)C2=CC=C(C=C2)C#N
147599940	C1=CC=C(C=C1)CN(CC2=CC=C(C=C2)C3=CC=CC=C3)CC(=O)O
145882722	COC1=CC=C(C=C1)CN(CCO)C(=O)C2=CN=CN2
146358454	CC1=C(CSC=N1)C2=CC=C(C=C2)CNC(=O)C3CCCN3C(=O)C(C)NC(=O)C
156095929	CN(C)C1=CC=C(C=C1)C(=O)CNC(=O)C2CC2
156276127	CC1=CC=C(C=C1)C(=O)CNC(=O)C2CCCCN2C(=O)O
156276130	CC1=CC=C(C=C1)C(=O)CNC(=O)C2CCCCN2C(=O)O
156492218	CN1CCN(CC1)C(=O)CNC(=O)C2=CC=C(C=C2)NC=CN
155106325	C1COCCN1C(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC(=NN3)C4=C(C=CC(=C4)F)O
155228538	C1=CC=C(C=C1)COC(=O)NCC(=O)C(=O)N
153529457	C1=CC=C(C=C1)COC(CCC=O)CC(=O)O
153706897	C1=CC=C(C=C1)COC(=O)C(C2=CC=C(C=C2)Cl)N
162343404	C1=CC=C(C=C1)COC(=O)N(CCCO)CCCO
154852493	CC1CC(CN1C(=O)C(CCC(=O)N)NC(=O)CCCC2=CC=CC=C2)C3=CC=C(C=C3)F
